species,decimalLongitude,decimalLatitude,countryCode,individualCount,gbifID,family,genus,taxonRank,scientificName,coordinateUncertaintyInMeters,year,basisOfRecord,institutionCode,collectionCode,occurrenceID,clade,CHELSA_BIOL_01,CHELSA_BIOL_02,CHELSA_BIOL_03,CHELSA_BIOL_04,CHELSA_BIOL_05,CHELSA_BIOL_06,CHELSA_BIOL_07,CHELSA_BIOL_08,CHELSA_BIOL_09,CHELSA_BIOL_10,CHELSA_BIOL_11,CHELSA_BIOL_12,CHELSA_BIOL_13,CHELSA_BIOL_14,CHELSA_BIOL_15,CHELSA_BIOL_16,CHELSA_BIOL_17,CHELSA_BIOL_18,CHELSA_BIOL_19
Calandrinia eremaea,116.880081,-28.138161,AUS,NA,2829667933,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,100,2011,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,213.873474,113,398,6078.59668,358.046783,73.873474,285,129.046783,234.054703,296.046783,129.046783,240.056747,36.12653,8,45.937378,104.017128,26,66.961151,104.017128
Calandrinia disperma,130.234441,-29.148756,AUS,NA,2829663229,Montiaceae,Calandrinia,SPECIES,Calandrinia disperma J.M.Black,1000,1980,PRESERVED_SPECIMEN,AD,AD,NA,Calandrinia,190.649734,110,422,5233.380371,321.64975,60,261.665985,220.509476,113.649734,258.64975,113.649734,216.183304,21.782972,13,12.665976,63.016239,43.350266,54.331951,43.350266
Calandrinia polyandra,119.65,-33.0833,AUS,NA,2829656165,Montiaceae,Calandrinia,SPECIES,Calandrinia polyandra Benth.,1000,1968,PRESERVED_SPECIMEN,CANB,CBG,NA,Calandrinia,164.251587,96,438,4162.657715,281.483185,62.483189,218.752289,122.483192,198.752289,219.752289,107,348.483765,48.247711,12.479306,36,134.743134,45.958611,69.496811,133.744522
Calandrinia calyptrata,117.166111,-33.532722,AUS,NA,2829652465,Montiaceae,Calandrinia,SPECIES,Calandrinia calyptrata Hook.f.,100,2012,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,157,94,429,4105.499512,281.774597,62.45013,219,104.774582,209.774582,215.590057,104.774582,426.363037,73.775291,12.54987,58.675549,207.857071,40.54987,48,207.857071
Calandrinia eremaea,116.528649,-30.286838,AUS,NA,2829649459,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,100,1998,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,191.954681,106,403.040955,5407.92041,333.954681,71,262,121,236,268,121,327.480408,57.090622,9.137091,60.040955,165.189957,29.274181,43.013069,165.189957
Calandrinia calyptrata,116.578796,-30.829315,AUS,NA,2829647454,Montiaceae,Calandrinia,SPECIES,Calandrinia calyptrata Hook.f.,100,2002,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,188.999969,103,403.971252,5218.942383,328,73,255,121,231,262,121,345.942535,64.000031,8,68.000031,188.000031,26,37.055344,188.000031
Calandrinia creethae,116.721833,-28.012722,AUS,NA,2829647349,Montiaceae,Calandrinia,SPECIES,Calandrinia creethae Morrison,100,2008,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,216.009949,114,399.008575,6067.185059,361.009949,76,286,149.092941,237,299,132,247.240982,37,8,46.145351,105.270821,25,69.260872,105.270821
Calandrinia calyptrata,116.781667,-30.410556,AUS,NA,2829636608,Montiaceae,Calandrinia,SPECIES,Calandrinia calyptrata Hook.f.,100,2004,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,192.249969,105,401,5456.554199,334.249969,72.170769,262.249969,121.249977,238.249969,269.249969,121.249977,327.676117,60.816898,9,65.316849,174.450699,28,40.750023,174.450699
Calandrinia baccata,117.756944,-31.312778,AUS,NA,2829633313,Montiaceae,Calandrinia,SPECIES,Calandrinia baccata Obbens,100,2004,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,185.344254,105,401,5460.589355,326.344269,64,262,112.989166,232.983337,260.983337,112.989166,329.087494,57.016666,10,57.98917,163.03833,31.01083,46.033329,163.03833
Calandrinia eremaea,117.539245,-32.981771,AUS,NA,2829630472,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,100,1999,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,162,98,422,4488.839355,292,60,232,104,220,225,104,361.110992,61.066917,10,58.522034,176.110992,32,42.866161,176.110992
Calandrinia eremaea,117.346625,-30.722694,AUS,NA,2829630351,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,100,1999,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,193,105,398,5578.14209,335,69.976898,265,137,241,270,119,286.252777,51.023098,9,56,140.046204,29,44.527283,137.06929
Calandrinia pumila,119.566667,-29.283333,AUS,NA,2829626714,Montiaceae,Calandrinia,SPECIES,Calandrinia pumila F.Muell.,NULL,2000,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,207,108,387,6189.016113,346,67,279,138,196,289,120,246.249771,29,11,25,85,39,58,78.03347
Calandrinia polyandra,121.396083,-29.922333,AUS,NA,2829626548,Montiaceae,Calandrinia,SPECIES,Calandrinia polyandra Benth.,100,2014,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,205,110,404,5794.969238,340,68,272,138,198,281.836731,121,236.602844,28.007637,11,31.007637,82.015274,33,48,74.007637
Calandrinia creethae,117.326493,-29.056482,AUS,NA,2829619297,Montiaceae,Calandrinia,SPECIES,Calandrinia creethae Morrison,100,2005,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,211.920609,110,391.079407,6077.652832,356.738861,75.738853,281,147.920609,232.920609,294.738861,128.738861,298.131134,52.340538,8,56.528664,145.470886,24.775366,71.811874,120.723969
Calandrinia papillata,116.914417,-27.697917,AUS,NA,2829619110,Montiaceae,Calandrinia,SPECIES,Calandrinia papillata S.T.Syeda,100,2011,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,217,114,398,6146.575195,361,74,287,151,238.422592,299.422577,130.422592,229.917892,38.013504,6,55.246849,108.04052,20,66.648514,107.546822
Calandrinia pumila,115.686389,-27.806667,AUS,NA,2829618763,Montiaceae,Calandrinia,SPECIES,Calandrinia pumila F.Muell.,100,2006,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,217.633163,118,412,5768.066406,364.749664,77.749672,287,137.693268,263.749664,297.633148,137,246.434189,44.283344,6,59.283344,122.784004,18,55.250332,122.784004
Calandrinia eremaea,115.366667,-28.708333,AUS,NA,2829618721,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,NULL,1998,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,206,103.516846,404,5098.387207,339.516846,83,256.267059,146.179886,243.516846,277.76651,137,355.932495,75.966301,6,76.483154,204.932602,20,36.267075,204.932602
Calandrinia eremaea,118.249722,-31.208889,AUS,NA,2829616087,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,100,2004,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,187.450012,105,398,5589.833496,328,63,265,130,237,264,112.232452,325.799469,54.833496,11,52.615936,152.832916,36,49,152.065369
Calandrinia calyptrata,120.550944,-29.922917,AUS,NA,2829609203,Montiaceae,Calandrinia,SPECIES,Calandrinia calyptrata Hook.f.,100,2011,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,197,108,396.913696,5903.568359,333.086304,60.516937,272.569366,251.086319,188.086319,275.516937,113.086319,268.026947,29.396746,11,26.913683,86.190239,39.966125,60.594025,80.362869
Calandrinia polypetala,114.45,-27.666667,AUS,NA,2829608676,Montiaceae,Calandrinia,SPECIES,Calandrinia polypetala Fenzl,NULL,1979,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,209.050827,83.766449,395,4144.20752,319.567474,107.300476,212.033463,152.300476,235.56749,267.817291,152.300476,341.027649,74.798912,4.732988,84.01722,210.896317,15.198963,38.86599,210.896317
Calandrinia creethae,117.9819,-28.6164,AUS,NA,2829608331,Montiaceae,Calandrinia,SPECIES,Calandrinia creethae Morrison,100,2008,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,212.655197,110,387.344818,6239.26123,355.295685,71,284,125.65519,236.295685,296,125.65519,240.738739,34.34481,8,42.640499,99.034431,25.408621,70,99.034431
Calandrinia pygmaea,117.49823,-30.334661,AUS,NA,2829606923,Montiaceae,Calandrinia,SPECIES,Calandrinia granulifera Benth.,100,1998,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,199,107,394,5786.181152,342,71,271,139.248581,249.357376,278.248596,121,301.701294,54.751411,10,56,149.254242,31,47,145.360229
Calandrinia calyptrata,117.350796,-33.358201,AUS,NA,2829606343,Montiaceae,Calandrinia,SPECIES,Calandrinia calyptrata Hook.f.,100,1999,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,159.793533,96,427,4235.883789,286,62,224,105,214,219,105,399.455902,65.206467,12.532574,54.54718,186.844055,38.945499,49.046951,186.844055
Calandrinia corrigioloides,115.97,-31.97,AUS,NA,2829600732,Montiaceae,Calandrinia,SPECIES,Calandrinia corrigioloides F.Muell. ex Benth.,NULL,1976,PRESERVED_SPECIMEN,NSW,NSW,NA,Calandrinia,188.116699,72.916809,376.916809,3980.872559,297.106995,105.009705,192.106979,139,238,246,138,792.755798,167.893021,8.073483,86.106987,493.826019,27.030272,32.239864,412.899475
Calandrinia remota,117.048369,-28.312646,AUS,NA,2829598639,Montiaceae,Calandrinia,SPECIES,Calandrinia remota J.M.Black & J.M.Black,100,2003,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,217,113,395,6134.319824,362,77,285,138.416489,238,300,132,241.679993,35.000824,7,44.679176,100.359177,23,70,100.359177
Calandrinia porifera,123.170304,-31.880349,AUS,NA,2829597878,Montiaceae,Calandrinia,SPECIES,Calandrinia porifera S.T.Syeda,100,2013,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,174.994156,101,447,4211.883789,294.119324,68.119339,226,128,211,231,114,276.802246,30.880661,16,20.874815,91.767174,50.005848,73.005844,82.892357
Calandrinia brevipedata,115.6875,-32.816389,AUS,NA,2829596970,Montiaceae,Calandrinia,SPECIES,Calandrinia brevipedata F.Muell.,NULL,1993,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,180.983185,55.007565,359.466797,3221.714844,269.973938,116.416367,153.016815,141.973953,227.983185,227.983185,139.973953,986.664734,200.924042,13.016809,82,588.772095,43.591194,43.591194,472.589722
Calandrinia calyptrata,116.701389,-33.666667,AUS,NA,2829596849,Montiaceae,Calandrinia,SPECIES,Calandrinia calyptrata Hook.f.,NULL,1998,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,156.316513,89.353127,425,3919.471924,276.316498,65.963387,210,106.316513,205.646866,212.316513,106.316513,519.265015,88.58989,12.847015,61.836472,260.475922,45.553268,49.386436,225.428757
Calandrinia flava,117.405317,-28.689285,AUS,NA,2829596501,Montiaceae,Calandrinia,SPECIES,Calandrinia flava Obbens,100,1997,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,217,111,390,6173.558105,361.80249,77.802498,284,151,239,300.124268,132,245.492798,37,7,50.030582,109.875732,21.969418,68.969414,101
Calandrinia pygmaea,118.013993,-32.93932,AUS,NA,2829594900,Montiaceae,Calandrinia,SPECIES,Calandrinia granulifera Benth.,100,2007,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,159.201706,99,424.156433,4514.081055,288.16217,55.162178,233,102.346619,201.196289,221.201706,99.843559,381.659363,61.002941,12,48.804031,169.736603,43.596588,59.394882,169.736603
Calandrinia eremaea,120.857083,-30.376806,AUS,NA,2829593176,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,100,2011,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,196,107,401,5705.233398,332,64,268,249,187.810043,272,115,224.52002,27.110022,9.299975,30.700026,78.220047,30.599951,47,68
Calandrinia translucens,117.033333,-29.75,AUS,NA,2829592765,Montiaceae,Calandrinia,SPECIES,Calandrinia translucens Obbens,NULL,1992,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,199.249756,108,396,5773.867188,342.516754,70.75032,272,140.516769,248.75032,279.000061,121.516769,332.417938,53.233398,11.750243,49.499439,151.466721,36.716705,58.500484,144.199707
Calandrinia calyptrata,118.6667,-32.75,AUS,NA,2829584419,Montiaceae,Calandrinia,SPECIES,Calandrinia calyptrata Hook.f.,NULL,1990,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,168.483307,101,424,4672.814941,298,60.231594,238,106,209,232,106,346.331299,50.512577,13,41.247593,144.999542,46,61.550083,144.999542
Calandrinia baccata,117.561798,-31.148751,AUS,NA,2829581773,Montiaceae,Calandrinia,SPECIES,Calandrinia baccata Obbens,100,2001,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,185.66658,105,400,5475.68457,326.977509,64.666573,262.621613,113.599144,233.599152,261.599152,113.599144,327.446655,58.355907,9.333426,59.666576,167.067719,30.000275,46.044968,167.067719
Calandrinia eremaea,115.709611,-27.611583,AUS,NA,2829580172,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,100,2007,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,220.414795,118,411.585205,5809.795898,368,80.041809,288,160.329865,245.930008,301,140,249.899933,46.711937,5,64,128.093994,15.711935,61.340256,126.135803
Calandrinia baccata,115.704167,-29.330556,AUS,NA,2829580040,Montiaceae,Calandrinia,SPECIES,Calandrinia baccata Obbens,100,2008,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,197,103,402,5189.854004,333.852509,77.835655,256.014313,129,237,271,129,387.802338,79.130646,8.164345,72.801956,221.096954,26.32869,45.002529,221.096954
Calandrinia calyptrata,116.475278,-30.155556,AUS,NA,2829579779,Montiaceae,Calandrinia,SPECIES,Calandrinia calyptrata Hook.f.,100,2007,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,192,106,404,5434.530273,334.932526,70.932518,264,121.082542,236.93251,268.932526,121.082542,355.939056,66.04969,9.617655,65.832176,187.983978,29.23531,43.917706,187.983978
Calandrinia disperma,115.335865,-27.809576,AUS,NA,2829579417,Montiaceae,Calandrinia,SPECIES,Calandrinia disperma J.M.Black,100,1988,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,216,116,414.481018,5517.668945,361,80.367577,281,160.065933,229.367569,293,139.481033,273.935974,49.632423,6,61.51897,136.963211,20,57.226902,136.897278
Calandrinia pumila,115.803056,-26.781417,AUS,NA,2829569214,Montiaceae,Calandrinia,SPECIES,Calandrinia pumila F.Muell.,100,2008,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,229.97049,117,408,5925.773926,374.746643,87.659691,287,151.979889,213.97049,310.746643,146.659698,207.282852,36,4,58.970493,98,16,64,98
Calandrinia sculpta,116.702306,-30.51904,AUS,NA,2829569024,Montiaceae,Calandrinia,SPECIES,Calandrinia sculpta Obbens & J.G.West,100,2000,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,192,105,402,5391.053711,333.184021,72.952118,261,122,236.952118,268,122,315.445862,57.047878,9,62.952122,163.047882,28,40.143639,163.047882
Calandrinia corrigioloides,115.858083,-31.861389,AUS,NA,2829568957,Montiaceae,Calandrinia,SPECIES,Calandrinia corrigioloides F.Muell. ex Benth.,100,2007,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,186.073029,68,370.486755,3844.564941,290.559784,106.58625,183.63678,138.150009,234.073029,242.073029,137.073029,852.203247,178.820053,10,85.513229,525.63269,30.849985,40,440.619995
Calandrinia eremaea,116.054528,-27.266444,AUS,NA,2829568795,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,100,2008,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,227.489273,117,406,6000.791992,373.489288,84.489281,289,164.456589,211.489273,309.489288,143.456589,220.200333,35.48325,6,50.48325,97.509911,22,63.630249,96.570084
Calandrinia eremaea,116.783032,-29.18759,AUS,NA,2829568286,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,100,2005,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,204.955399,110.522186,398,5883.132324,350.952332,72.955406,277.996948,144.955399,223.952347,286.952332,125.952339,311.99765,47.578804,10.522184,49.528309,139.733337,32.044369,61.575741,130.730286
Calandrinia eremaea,119.730556,-33.8,AUS,NA,2829567567,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,NULL,1986,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,163.877914,77,438,3305.937012,255.877914,80.361221,175.42186,118.483307,187.877914,207.877914,117.877914,438.444733,45.122089,21.516693,20.516693,134.971664,78.550079,88.210793,134.277557
Calandrinia pygmaea,120.933333,-31.283333,AUS,NA,2829567535,Montiaceae,Calandrinia,SPECIES,Calandrinia granulifera Benth.,NULL,1962,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,183.766479,103,409.233521,5199.900391,315.516785,63,252,126.267036,172.766479,252.766479,110.766472,272.08316,34.483231,13.233528,29.766472,100.449684,45.700584,56.449688,87.449684
Calandrinia pygmaea,118.538056,-31.609444,AUS,NA,2829567531,Montiaceae,Calandrinia,SPECIES,Calandrinia granulifera Benth.,100,2003,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,181,104,402,5415.870605,319.948486,60.383415,260,125.383415,228.948502,254.383408,108.383415,317.225189,53.348728,11,51.732143,149.962646,35.051502,50,146.046188
Calandrinia brevipedata,115.601389,-33.405278,AUS,NA,2829567404,Montiaceae,Calandrinia,SPECIES,Calandrinia brevipedata F.Muell.,NULL,2001,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,174.199844,60.079739,384.683502,3131.518311,264.920258,107.5961,157,136.236771,217.079834,219.316513,134.236771,883.286133,184.541763,12.720415,82.683487,532.417786,38.44083,38.720413,423.006226
Calandrinia pygmaea,118.372778,-33.187222,AUS,NA,2829563249,Montiaceae,Calandrinia,SPECIES,Calandrinia granulifera Benth.,NULL,1994,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,163,98,433,4325.400391,287.76236,61,227,117.43528,200,222,106,333.975647,50.250172,12,45,142.737991,44,56,142.725464
Calandrinia calyptrata,116.038251,-30.546789,AUS,NA,2829562834,Montiaceae,Calandrinia,SPECIES,Calandrinia calyptrata Hook.f.,100,2000,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,186.991058,101,404.912506,5012.942383,323.087494,74.903549,249,122.991058,250.903549,258.991058,122.991058,460.519226,88.114342,10,71.784607,258.343018,32.213856,47.534645,257.913452
Calandrinia primuliflora,115.676976,-27.811517,AUS,NA,2829561296,Montiaceae,Calandrinia,SPECIES,Calandrinia primuliflora Diels,100,2004,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,217.033142,118,412,5764.980469,365,78,287,150.733688,264,297,137.033142,247.796951,44.652409,6,59.652409,122.652405,18,55.246071,122.652405
Calandrinia polyandra,114.15,-27.7167,AUS,NA,2829544120,Montiaceae,Calandrinia,SPECIES,Calandrinia polyandra Benth.,1000,1968,PRESERVED_SPECIMEN,CANB,CBG,NA,Calandrinia,216.748154,61.516808,360.516815,3524.874268,305.512695,134.483185,171.02951,169.748154,236.512695,266.748169,169.748154,341.503632,87,2.764539,97.235458,229.495468,10.529078,24,170.273117
Calandrinia eremaea,116.889804,-31.387929,AUS,NA,2829543070,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,100,2007,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,185.307663,102,403,5154.804199,324.307678,72,252,119,228,258,119,342.918671,62.044987,9,65.352661,181.589188,29.682127,41,181.589188
Calandrinia ptychosperma,123.797732,-26.607172,AUS,NA,2829543054,Montiaceae,Calandrinia,SPECIES,Calandrinia ptychosperma F.Muell.,100,2014,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,231.244659,117,397,6298.658691,367,73,294,305.504456,236.244659,312.244659,136,226.238922,41.166752,5,51.839493,112.088852,16.831707,81.922096,44.906956
Calandrinia primuliflora,116.626163,-29.399856,AUS,NA,2829542310,Montiaceae,Calandrinia,SPECIES,Calandrinia primuliflora Diels,100,2003,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,203.649521,110,399,5787.054199,348.809662,73.649513,275,145.466019,252.466019,284.160126,126.160141,341.253723,56.952412,11.83986,54.388233,161.323257,35.519577,57.030205,155.469009
Calandrinia translucens,116.964444,-29.586667,AUS,NA,2829541252,Montiaceae,Calandrinia,SPECIES,Calandrinia translucens Obbens,100,2005,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,204.250092,108,396,5828.817383,348.337585,74.250092,274,145,222.250092,284.36673,126,313.723724,52.499821,9.66243,55.116657,152.161896,31.295685,56.92894,141.499466
Calandrinia eremaea,116.664853,-30.969593,AUS,NA,2829541228,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,100,2002,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,187.116013,102.415184,403,5200.172363,326.165527,72.116013,254,120,230,260.165527,120,380.536835,72.208328,9,69.451187,210.85701,28.834465,42.503395,210.85701
Calandrinia lehmannii,116.019444,-30.893611,AUS,NA,2829541042,Montiaceae,Calandrinia,SPECIES,Calandrinia lehmannii Endl.,100,2012,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,188,95,400.892578,4786.897949,318.892578,82,237,127,248.240891,256.850098,127,483.246918,96.95752,9,77,286.657684,29,38,233.032059
Calandrinia calyptrata,115.138562,-29.868238,AUS,NA,2829540844,Montiaceae,Calandrinia,SPECIES,Calandrinia calyptrata Hook.f.,100,2003,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,203,66.144249,361.144257,3917.966309,301.144257,117.855751,183.144241,153,249,259,151.280807,512.527588,107,8,81,300.905334,25,38,240.391068
Calandrinia eremaea,116.6667,-30.2833,AUS,NA,2829531495,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,NULL,1981,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,190.770325,106,402.229675,5449.811523,332.770325,70,263,119.271179,236.271179,267.271179,119.271179,351.249786,61.958382,10.728817,59.999886,175.875153,32.728817,49,175.875153
Calandrinia tholiformis,115.457861,-31.296556,AUS,NA,2829530047,Montiaceae,Calandrinia,SPECIES,Calandrinia tholiformis Obbens,100,1993,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,192.609894,61,358.962189,3624.711182,287.539886,117.111961,170.390106,147.609894,235.609894,244.609894,145.609894,702.204956,144.052765,8,84,431.163879,31.924391,40.818012,358.233887
Calandrinia hortiorum,120.616611,-30.181194,AUS,NA,2829529562,Montiaceae,Calandrinia,SPECIES,Calandrinia hortiorum Obbens,100,2011,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,194.889008,108,398.884399,5805.197266,330.889008,61.115589,270,248.510132,185.889008,272.115601,112.510132,254.642929,31.489868,10,30.884413,91.358612,34,58.757744,72.021027
Calandrinia eremaea,121.558429,-30.910082,AUS,NA,2829523137,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,100,2011,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,192.673035,107,413,5315.74707,325,67,258,133,184.673035,262.673035,116.673035,258.384033,30.020107,12.855254,25.326962,87.406395,40.855255,64.079437,78.079437
Calandrinia pygmaea,121.163702,-32.883448,AUS,NA,2829521747,Montiaceae,Calandrinia,SPECIES,Calandrinia granulifera Benth.,100,1995,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,164.038406,93,434.919006,4050.062744,279.460327,64.87735,214.582993,121.958351,214.958359,218.958359,107.87735,384.776428,43.857784,21.497066,20.522715,129.232422,68.491196,80.491196,120.407379
Calandrinia holtumii,115.882639,-26.648333,AUS,NA,2829521041,Montiaceae,Calandrinia,SPECIES,Calandrinia holtumii Obbens & L.P.Hancock,100,2008,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,232,117,406.689301,5985.723633,376,88,288,147,216,313,147,210.877213,36,4,59,98,14,71,98
Calandrinia liniflora,115.876389,-31.847778,AUS,NA,2829520836,Montiaceae,Calandrinia,SPECIES,Calandrinia liniflora Fenzl,100,2007,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,187.683487,69,371.683502,3888.556396,293.218903,107,186.5354,139.5354,235.683487,243.683487,138,763.17218,157.500824,10,83.316513,460.502472,30,38.633022,384.228149
Calandrinia brevipedata,114.663611,-28.883639,AUS,NA,2829518357,Montiaceae,Calandrinia,SPECIES,Calandrinia brevipedata F.Muell.,100,2008,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,208.558075,60.072063,356.072052,3563.740723,295.708221,127,168.630142,171.622894,247.558075,258.558075,160.558075,478.55072,119.767677,4,94,313.677032,16,30.883839,226.645523
Calandrinia eremaea,120.915,-33.328611,AUS,NA,2829518120,Montiaceae,Calandrinia,SPECIES,Calandrinia eremaea Ewart,NULL,1998,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,166,82.083374,431.083374,3612.781006,268,77,191,116,194,215.026413,116,410.684509,47.916626,18,28.709602,140.806839,64.916626,78.871193,140.806839
Calandrinia liniflora,115.341667,-28.7,AUS,NA,2829518031,Montiaceae,Calandrinia,SPECIES,Calandrinia liniflora Fenzl,NULL,1998,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,205.033539,103,404,5061.186523,337.783752,83.249641,254.766495,151.25679,242.516693,276.516693,136.516693,362.349884,79.966606,6,79.483154,214.399109,19.249794,35.500713,214.399109
Calandrinia remota,115.168096,-28.41264,AUS,NA,2829503498,Montiaceae,Calandrinia,SPECIES,Calandrinia remota J.M.Black & J.M.Black,100,2004,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,206.688293,104.688332,408,5011.077637,339.688293,82.999969,256.688232,137.999969,242.688293,276.999969,137.999969,359.61145,70.246826,7,71.311569,198.740616,22.311743,42.623589,198.740616
Calandrinia primuliflora,115.6486,-28.8097,AUS,NA,2829501759,Montiaceae,Calandrinia,SPECIES,Calandrinia primuliflora Diels,50,2009,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,204.876984,109,406,5395.188965,345.651184,76.876976,268.123016,151.651184,246.651184,280.651184,131.876984,323.2034,63.927288,8,68,174.854584,24,42.57848,170.624908
Calandrinia primuliflora,115.671088,-27.820085,AUS,NA,2829500377,Montiaceae,Calandrinia,SPECIES,Calandrinia primuliflora Diels,100,2016,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,217,118,412,5759.508789,364.957672,77.95768,287,137.105942,263.106506,297,137,248.978149,44.047367,6,58.153866,122.132019,18,55.994957,122.132019
Calandrinia reticulata,129.815,-27.026667,AUS,NA,2829496337,Montiaceae,Calandrinia,SPECIES,Calandrinia reticulata S.T.Syeda,15,1996,PRESERVED_SPECIMEN,AD,AD,NA,Calandrinia,197.783508,116,407,6038.300781,332,46,286,273,120.216331,273,107,277.282806,39,14,30,104,42,104,51.216492
