"species","decimalLongitude","decimalLatitude","countryCode","individualCount","gbifID","family","genus","taxonRank","scientificName","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","collectionCode","occurrenceID","clade","CHELSA_BIOL_01","CHELSA_BIOL_02","CHELSA_BIOL_03","CHELSA_BIOL_04","CHELSA_BIOL_05","CHELSA_BIOL_06","CHELSA_BIOL_07","CHELSA_BIOL_08","CHELSA_BIOL_09","CHELSA_BIOL_10","CHELSA_BIOL_11","CHELSA_BIOL_12","CHELSA_BIOL_13","CHELSA_BIOL_14","CHELSA_BIOL_15","CHELSA_BIOL_16","CHELSA_BIOL_17","CHELSA_BIOL_18","CHELSA_BIOL_19","MAT","BasisOfRecord"
"Grahamia australiana",138.817778,-30.687778,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Anacampseros australiana J.M.Black","150",1998,NA,"AD","AD","AD:AD:AD 140679","Anacampserotaceae",165.016663,108.639343,395.983337,5858.083496,304.016663,30.016665,274.005829,243.016663,192.005829,243.016663,81.005829,274.854736,32.650181,17,17.672674,85.950539,55.633514,85.950539,67.950005,16.5016663,"PreservedSpecimen"
"Grahamia australiana",138.406389,-31.738333,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Anacampseros australiana J.M.Black","15",2005,NA,"AD","AD","AD:AD:AD 192903","Anacampserotaceae",180.936813,106.940338,398.259888,5583.869629,319.960419,52.936821,267.023621,100.936821,194.960419,256.67691,100.936821,292.162994,34.460129,15.519788,23.396948,100.356781,50.606575,65.86647,100.356781,18.0936813,"PreservedSpecimen"
"Grahamia australiana",137.5675,-31.708333,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Anacampseros australiana J.M.Black","150",1996,NA,"AD","AD","AD:AD:AD 99852098","Anacampserotaceae",191.814819,105,395,5542.796875,330,64,266,135.14093,206.814819,266.516724,111.814819,191.532394,20.483265,12.681268,13.616819,56.087261,39.447632,51.447632,49.801998,19.1814819,"PreservedSpecimen"
"Grahamia australiana",137.983611,-32.311111,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Anacampseros australiana J.M.Black","150",1999,NA,"AD","AD","AD:AD:AD 134772","Anacampserotaceae",157.951859,103,408.899719,5110.026367,292.685364,40.034351,252.651016,93.286438,207.584488,228.584488,85.584488,387.995667,42.598282,22.899118,23.432678,126.813843,69.432091,72.06472,126.364578,15.7951859,"PreservedSpecimen"
"Grahamia australiana",138.408056,-32.387778,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Anacampseros australiana J.M.Black","15",2003,NA,"AD","AD","AD:AD:AD 163523","Anacampserotaceae",153.02446,104,410.483551,5125.564453,289.016388,35.508541,253.507858,89.024452,202.033066,224.016388,81.024452,352.307465,36.492146,18.475891,20.023903,108.47644,59.427673,70.911217,105.984291,15.302446,"PreservedSpecimen"
"Grahamia australiana",141.6,-31.3833,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Anacampseros australiana J.M.Black","1000",1995,NA,"CANB","CBG","CANB:CBG:CBG 9518134.1","Anacampserotaceae",188.269104,104,378,6034.196777,326.269104,51.520695,274.269104,268.789795,147.269104,268.789795,101.520699,201.796295,22.962484,13,19.499304,67.655861,39.23159,67.655861,46.730892,18.8269104,"PreservedSpecimen"
"Grahamia australiana",138.8875,-31.8,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Anacampseros australiana J.M.Black","15",2010,NA,"AD","AD","AD:AD:AD 251354","Anacampserotaceae",163.191269,106,400.475189,5529.439941,302.191284,36.666451,265.524811,163.571396,196.618439,238.191269,84.666451,317.604248,33.391327,21.924843,13.516695,90.20681,66.265961,86.257019,84.840492,16.3191269,"PreservedSpecimen"
"Grahamia australiana",137.151077,-31.565387,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Anacampseros australiana J.M.Black","1000",1998,NA,"AD","AD","AD:AD:AD 147068","Anacampserotaceae",193.079132,105,393,5559.636719,331.529388,65.079124,266,268.079132,215.10675,268.079132,112.646065,200.981857,23.116692,13.116692,18.529377,65.233383,43.178486,65.233383,45.862118,19.3079132,"PreservedSpecimen"
"Grahamia australiana",137.2,-31.616667,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Anacampseros australiana J.Black","1000",1991,NA,"AD","AD","AD:AD:AD 99147195","Anacampserotaceae",195.267014,105,393.233551,5549.300781,333.534027,67.516815,266,270.033478,148.982605,270.033478,115.267014,189.598602,21.483181,12.732983,17.999836,60.449543,41.233543,60.449543,43.449543,19.5267014,"PreservedSpecimen"
"Grahamia australiana",141.6,-31.3833,"AUS","NA","2830626117","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","1000",1995,NA,"CANB","CBG","NA","Anacampserotaceae",188.269104,104,378,6034.196777,326.269104,51.520695,274.269104,268.789795,147.269104,268.789795,101.520699,201.796295,22.962484,13,19.499304,67.655861,39.23159,67.655861,46.730892,18.8269104,"PRESERVED_SPECIMEN"
"Grahamia australiana",137.983611,-32.311111,"AUS","NA","2830288012","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","150",1999,NA,"AD","AD","NA","Anacampserotaceae",157.951859,103,408.899719,5110.026367,292.685364,40.034348,252.651016,93.286438,207.584488,228.584488,85.584488,387.995697,42.598282,22.899118,23.432678,126.813843,69.432091,72.06472,126.364578,15.7951859,"PRESERVED_SPECIMEN"
"Grahamia australiana",137.633333,-31.616667,"AUS","NA","2830009202","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","1000",1992,NA,"AD","AD","NA","Anacampserotaceae",198,105,392,5636.549316,337,68.483345,268.750336,273.750336,213.249786,273.750336,116.483345,176.899673,18.516655,12.516655,13,51.549965,38.549965,51.549965,43,19.8,"PRESERVED_SPECIMEN"
"Grahamia australiana",138.408056,-32.387778,"AUS","NA","2829886657","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","15",2003,NA,"AD","AD","NA","Anacampserotaceae",153.024445,104,410.483551,5125.564453,289.016388,35.508541,253.507858,89.024452,202.033066,224.016388,81.024452,352.307465,36.492146,18.475891,20.023903,108.47644,59.427673,70.911217,105.984291,15.3024445,"PRESERVED_SPECIMEN"
"Grahamia australiana",138.437222,-32.439167,"AUS","NA","2829755120","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","15",1996,NA,"AD","AD","NA","Anacampserotaceae",160.989517,104,409.81665,5134.231934,296.989532,43.183346,253.81665,141.249588,210.18335,231.989517,88.986488,279.267426,28.196854,14.833195,16.894123,82.757362,47.496552,56.493519,77.907631,16.0989517,"PRESERVED_SPECIMEN"
"Grahamia australiana",138.081389,-32.063611,"AUS","NA","2829732537","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","15",1996,NA,"AD","AD","NA","Anacampserotaceae",176.54982,105,403,5344.049316,314.182739,53.549812,260.116638,115.549812,191.266312,249.54982,100.266312,289.455048,29.933874,18.966936,13.599875,89.401245,57.467808,68.184311,83.434311,17.654982,"PRESERVED_SPECIMEN"
"Grahamia australiana",137.666667,-31.533333,"AUS","NA","2829272519","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","1000",1992,NA,"AD","AD","NA","Anacampserotaceae",198.249786,106,390.750214,5690.261719,337.982697,67.732918,270,274.73291,157.732925,274.73291,115.982704,189.767639,21,13,16,59,39,59,43,19.8249786,"PRESERVED_SPECIMEN"
"Grahamia australiana",138.4167,-32.4,"AUS","NA","2829140044","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","1000",1985,NA,"CANB","CANB","NA","Anacampserotaceae",150.184937,104,411.269104,5109.579102,285.70575,32.705757,253,87.799568,199.436646,220.705765,78.184937,361.577148,35.223339,21.269104,13.954236,103.862709,68.038902,80.270493,101.131813,15.0184937,"PRESERVED_SPECIMEN"
"Grahamia australiana",134.706667,-28.199167,"AUS","NA","2828643368","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","150",1996,NA,"AD","AD","NA","Anacampserotaceae",210.683136,111,391,6174.544434,348.87854,64.261879,285,290.683136,134.683136,290.683136,120,162.686783,24.316858,7,39.633717,67.950577,24,66.950577,31,21.0683136,"PRESERVED_SPECIMEN"
"Grahamia australiana",138.5333,-31.3333,"AUS","NA","2828596326","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","1000",1985,NA,"CANB","CANB","NA","Anacampserotaceae",187.720688,107,392.267029,5812.619141,327.987701,54.720688,273.233521,103.720688,212.401581,265.720703,103.720688,285.927246,37.512821,14.520695,28.237923,105.53846,47.054741,60,105.53846,18.7720688,"PRESERVED_SPECIMEN"
"Grahamia australiana",138.817778,-30.687778,"AUS","NA","2828256107","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","150",1998,NA,"AD","AD","NA","Anacampserotaceae",165.016663,108.639343,395.983337,5858.083496,304.016663,30.016665,274.005829,243.016663,192.005829,243.016663,81.005829,274.854736,32.650181,17,17.672674,85.950539,55.633514,85.950539,67.950005,16.5016663,"PRESERVED_SPECIMEN"
"Grahamia australiana",138.8875,-31.8,"AUS","NA","2828018537","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","15",2010,NA,"AD","AD","NA","Anacampserotaceae",163.191269,106,400.475189,5529.439941,302.191284,36.666447,265.524811,163.571411,196.618439,238.191269,84.666451,317.604248,33.391327,21.924843,13.516695,90.20681,66.265961,86.257019,84.840492,16.3191269,"PRESERVED_SPECIMEN"
"Grahamia australiana",138.406389,-31.738333,"AUS","NA","2828014737","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","15",2005,NA,"AD","AD","NA","Anacampserotaceae",180.936813,106.940338,398.259888,5583.869629,319.960419,52.936821,267.023621,100.936821,194.960419,256.67691,100.936821,292.162994,34.460129,15.519788,23.396948,100.356781,50.606575,65.86647,100.356781,18.0936813,"PRESERVED_SPECIMEN"
"Grahamia australiana",142.28,-31.22,"AUS","NA","2827821759","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","1000",1981,NA,"NSW","NSW","NA","Anacampserotaceae",192.116699,104,379,6082.569824,330.103058,55.103062,275.103058,272.116699,205.116699,273.103058,105.103065,213.443542,25,12,17.780117,68.780113,40,61,52.883305,19.2116699,"PRESERVED_SPECIMEN"
"Grahamia australiana",137.5675,-31.708333,"AUS","NA","2827576166","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","150",1996,NA,"AD","AD","NA","Anacampserotaceae",191.814819,105,395,5542.796875,330,64,266,135.14093,206.814819,266.516724,111.814819,191.532394,20.483265,12.681268,13.616819,56.087261,39.447632,51.447632,49.801998,19.1814819,"PRESERVED_SPECIMEN"
"Grahamia australiana",137.151077,-31.565387,"AUS","NA","2827444484","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","1000",1998,NA,"AD","AD","NA","Anacampserotaceae",193.079086,105,393,5559.63623,331.529358,65.079086,266,268.079071,215.106644,268.079071,112.646057,200.982056,23.116711,13.116711,18.529348,65.233421,43.178535,65.233421,45.862221,19.3079086,"PRESERVED_SPECIMEN"
"Grahamia australiana",137.2,-31.616667,"AUS","NA","2827443605","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","1000",1991,NA,"AD","AD","NA","Anacampserotaceae",195.267014,105,393.233551,5549.300781,333.534027,67.516815,266,270.033478,148.982605,270.033478,115.267014,189.598602,21.483181,12.732983,17.999836,60.449543,41.233543,60.449543,43.449543,19.5267014,"PRESERVED_SPECIMEN"
"Grahamia australiana",137.98496,-32.30969,"AUS","NA","1085345357","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","250",1999,NA,"NA","NA","NA","Anacampserotaceae",159.236115,103,408.575958,5116.64209,294.302032,41.338028,252.964005,97.018318,209.050049,230.050049,87.050049,380.126129,41.475906,22.74802,22.793798,123.405716,68.616196,71.43013,122.945679,15.9236115,"PRESERVED_SPECIMEN"
"Grahamia australiana",138.8196,-30.6865,"AUS","NA","1085325228","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","50",1998,NA,"NA","NA","NA","Anacampserotaceae",164.863312,108.886749,396,5857.791504,303.982056,29.863304,274,242.982071,191.863312,242.982071,80.863304,276.106201,32.886753,17.017931,17.86882,86.660255,55.922615,86.660255,68.017929,16.4863312,"PRESERVED_SPECIMEN"
"Grahamia australiana",138.43864,-32.43761,"AUS","NA","1085271890","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","50",1996,NA,"NA","NA","NA","Anacampserotaceae",160.84343,104,410,5134.848145,296.843414,42.996506,254,150.84343,209.999466,231.84343,88.843422,279.02124,28.15604,14.849874,16.609911,82.465164,47.549625,56.549625,77.456291,16.084343,"PRESERVED_SPECIMEN"
"Grahamia australiana",138.08269,-32.06204,"AUS","NA","1085271477","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","100",1996,NA,"NA","NA","NA","Anacampserotaceae",176.560486,105,403,5344.960938,314.152466,53.560486,260.071899,115.560486,191.152466,249.560486,100.152473,290.754913,29.991318,18.928106,13.695488,89.973953,57.663555,68.287148,83.973953,17.6560486,"PRESERVED_SPECIMEN"
"Grahamia australiana",137.56887,-31.7069,"AUS","NA","1085258710","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","250",1996,NA,"NA","NA","NA","Anacampserotaceae",191.931885,105,395,5544.750488,330,64,266,133.506805,206.931885,266.68869,111.931892,189.83548,20.311306,12.461979,13.781219,56.00996,38.89954,50.89954,49.849327,19.1931885,"PRESERVED_SPECIMEN"
"Grahamia australiana",134.70655,-28.19916,"AUS","NA","1085242062","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","250",1996,NA,"NA","NA","NA","Anacampserotaceae",210.697189,111,391,6174.593262,348.884186,64.266678,285,290.697174,134.697189,290.697174,120,162.616928,24.302818,7,39.605637,67.908455,24,66.908455,31,21.0697189,"PRESERVED_SPECIMEN"
"Grahamia australiana",138.40799,-32.38794,"AUS","NA","1084029548","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","5",2003,NA,"NA","NA","NA","Anacampserotaceae",153.008133,104,410.475616,5125.44873,288.990967,35.485519,253.505447,89.008141,202.027069,223.990967,81.008141,352.345215,36.494553,18.481897,20.006378,108.483658,59.44569,70.92131,105.989105,15.3008133,"PRESERVED_SPECIMEN"
"Grahamia australiana",151.932552,-27.388899,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Grahamia australiana (J.M.Black) G.D.Rowley","100",1999,NA,"BRI","Herbrecs","urn:catalog:BRI:Herbrecs:AQ0667711","Anacampserotaceae",180.056732,95,443.151184,4146.683105,277.503082,62.567028,215,231.056732,123.567024,231.056732,116.567024,745.818909,99.427292,35.728119,37.215145,285.374786,114.761284,285.374786,123.338219,18.0056732,"PreservedSpecimen"
"Grahamia australiana",151.045534,-28.198309,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Grahamia australiana (J.M.Black) G.D.Rowley","100",2009,NA,"BRI","Herbrecs","urn:catalog:BRI:Herbrecs:AQ0813720","Anacampserotaceae",187.555389,98,423.724976,4719.559082,293.536285,62.555386,230.280365,246.541641,133.261261,246.541641,116.555389,733.926575,98.001503,34,36.700523,290.554535,114.705879,290.554535,117.449974,18.7555389,"PreservedSpecimen"
"Grahamia australiana",150.883879,-27.072586,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Grahamia australiana (J.M.Black) G.D.Rowley","100",2000,NA,"BRI","Herbrecs","urn:catalog:BRI:Herbrecs:AQ0494724","Anacampserotaceae",197.417725,99,428,4635.83252,302,72,230,242.883728,154.976059,254.417725,126.417732,633.508118,96.992249,28.58227,42,261.956848,93.329079,261.202301,97.073151,19.7417725,"PreservedSpecimen"
"Grahamia australiana",150.110827,-26.650645,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Grahamia australiana (J.M.Black) G.D.Rowley","100",2001,NA,"BRI","Herbrecs","urn:catalog:BRI:Herbrecs:AQ0773371","Anacampserotaceae",204,98,414.45755,4902.812988,311.56073,75,236.560715,265,172,265,129,620.724426,90.461624,26.358469,42.744686,264.200897,79.716942,264.200897,100.765945,20.4,"PreservedSpecimen"
"Grahamia australiana",150.743894,-28.571751,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Grahamia australiana (J.M.Black) G.D.Rowley","100",2006,NA,"BRI","Herbrecs","urn:catalog:BRI:Herbrecs:AQ0614488","Anacampserotaceae",199,101,417,5021.667969,309,67.784119,241,261,137.262924,261,123,603.883667,82.020164,32,34,236.040329,103.195717,236.040329,106,19.9,"PreservedSpecimen"
"Grahamia australiana",152.787433,-27.769277,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Grahamia australiana (J.M.Black) G.D.Rowley","100",1985,NA,"BRI","Herbrecs","urn:catalog:BRI:Herbrecs:AQ0441887","Anacampserotaceae",191.375153,84,435.00882,3735.88501,277.576843,84.58744,192.991196,237.576843,164.585648,237.576843,134.585648,952.333374,124.968704,38.001793,37.440411,374.499146,118.847374,374.499146,164.596252,19.1375153,"PreservedSpecimen"
"Grahamia australiana",151.366694,-28.731944,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Grahamia australiana (J.M.Black) G.D.Rowley","100",2013,NA,"BRI","Herbrecs","urn:catalog:BRI:Herbrecs:AQ0835257","Anacampserotaceae",170.678528,97,427.710907,4586.127441,274.678528,48.526588,225.644547,227.678528,117.67852,227.678528,101.526588,764.866028,98.368118,38.639591,32.079132,287.488831,129.770309,287.488831,134.171021,17.0678528,"PreservedSpecimen"
"Grahamia australiana",150.655556,-28.163418,"AUS","NA","NA","Portulacaceae","Anacampseros","species","Grahamia australiana (J.M.Black) G.D.Rowley","100",2007,NA,"BRI","Herbrecs","urn:catalog:BRI:Herbrecs:AQ0791388","Anacampserotaceae",200.906525,99,414,4990.05957,309.723022,70.906525,238.982849,261.982849,141.982849,261.982849,124.906525,593.014221,83.481079,26.093475,36.093475,241.443222,94.463921,241.443222,96.280426,20.0906525,"PreservedSpecimen"
"Grahamia australiana",150.8,-30.25,"AUS","NA","2827268586","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","NULL",1980,NA,"NE","NE","NA","Anacampserotaceae",161.467041,95,405.249664,4974.58252,271.966492,37.96648,234,224.71669,123.966476,224.71669,87.966476,682.993042,91.432137,40.249523,27.449783,254.846619,125.849136,254.846619,129.34996,16.1467041,"PRESERVED_SPECIMEN"
"Grahamia australiana",152.787433,-27.769277,"AUS","NA","2418439290","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","100",1985,NA,"BRI","Herbrecs","NA","Anacampserotaceae",191.375198,84,435.008789,3735.885254,277.576874,84.587433,192.991211,237.576859,164.585648,237.576859,134.585648,952.330139,124.968117,38.001789,37.440269,374.497437,118.847183,374.497437,164.596222,19.1375198,"PRESERVED_SPECIMEN"
"Grahamia australiana",151.218976,-28.91741,"AUS","NA","1073829645","Anacampserotaceae","Grahamia","SPECIES","Anacampseros australiana J.M.Black","10",2003,NA,"NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","NA","Anacampserotaceae",191.42749,97,419.457367,4773.104004,297.42749,65.882034,232,250.42749,119.427498,250.42749,119.427498,622.027527,85.510559,29,38.351063,249.325638,93.235931,249.325638,93.235931,19.142749,"PRESERVED_SPECIMEN"
"Grahamia bracteata",-64.83333,-24.71666,"ARG","NA","1259738767","Anacampserotaceae","Grahamia","SPECIES","Grahamia bracteata Gillies ex Hook. & Arn.","NULL",2001,NA,"MO","MO","NA","Anacampserotaceae",168.352554,88,413.233002,4057.72168,257.352539,44.585541,212.767014,215.352554,138.294815,215.352554,103.352547,721.427124,162.37381,6.482878,93.48288,436.741272,20.215645,436.741272,23,16.8352554,"PRESERVED_SPECIMEN"
"Anacampseros subnuda",28.125,-25.625,"ZAF","NA","461613165","Anacampserotaceae","Anacampseros","SPECIES","Anacampseros subnuda Poelln.","NULL",1993,NA,"SANBI","PRECIS","NA","Anacampserotaceae",181,125,501.750305,4204.73291,282,32,250,225,110,225.732986,110,707.103149,135.817169,4,79,385.201752,14,336.418121,14,18.1,"PRESERVED_SPECIMEN"
"Anacampseros subnuda",27.375,-26.375,"ZAF","NA","461613159","Anacampserotaceae","Anacampseros","SPECIES","Anacampseros subnuda Poelln.","NULL",1983,NA,"SANBI","PRECIS","NA","Anacampserotaceae",161.033401,128,496,4466.233398,266.516693,8.516697,258,209.516693,86.516701,209.516693,86.516701,743.697754,136.89975,4,75,396.465698,15,396.465698,15,16.1033401,"PRESERVED_SPECIMEN"
"Anacampseros subnuda",27.375,-25.875,"ZAF","NA","461613157","Anacampserotaceae","Anacampseros","SPECIES","Anacampseros subnuda Poelln.","NULL",1977,NA,"SANBI","PRECIS","NA","Anacampserotaceae",170.999924,126,499,4364.916504,273.999939,20.499371,253,217.732925,97.999931,217.732925,97.999931,546.108276,98.61821,3,75,287.587616,12.267012,287.587616,12.267012,17.0999924,"PRESERVED_SPECIMEN"
"Anacampseros filamentosa",27.375,-26.375,"ZAF","NA","461612934","Anacampserotaceae","Anacampseros","SPECIES","Anacampseros filamentosa Sims","NULL",2007,NA,"SANBI","PRECIS","NA","Anacampserotaceae",161.033401,128,496,4466.233398,266.516693,8.516697,258,209.516693,86.516701,209.516693,86.516701,743.697754,136.89975,4,75,396.465698,15,396.465698,15,16.1033401,"PRESERVED_SPECIMEN"
"Avonia albissima",12.125,-17.125,"AGO","NA","461612786","Anacampserotaceae","Avonia","SPECIES","Anacampseros albissima Marloth","NULL",2007,NA,"SANBI","PRECIS","NA","Anacampserotaceae",243.899673,113,640.783752,1714.782593,324.63266,148.382919,176.249756,262.899689,232.133224,267.13324,217.899673,109.449394,34.799911,0,119.983803,91.399734,0,56.332813,0,24.3899673,"PRESERVED_SPECIMEN"
"Avonia albissima",16.875,-20.125,"NAM","NA","453158578","Anacampserotaceae","Avonia","SPECIES","Avonia albissima (Marloth) G.D.Rowley","NULL",1984,NA,"SANBI","PRECIS","NA","Anacampserotaceae",202.249695,129,513.732971,3692.299561,312.483246,62,250.516754,230,138.483246,241.483246,138.483246,441.801025,115.516701,0,108,335.817108,2,139.801025,2,20.2249695,"PRESERVED_SPECIMEN"
"Avonia albissima",17.375,-22.375,"NAM","NA","453158577","Anacampserotaceae","Avonia","SPECIES","Avonia albissima (Marloth) G.D.Rowley","NULL",1985,NA,"SANBI","PRECIS","NA","Anacampserotaceae",178.766449,135,495.750244,4367.498535,300.033447,28.516699,272,220.766449,107.033463,227.766449,107.033463,382.549683,105.449837,0,114,297.349518,1,203.38298,1,17.8766449,"PRESERVED_SPECIMEN"
"Anacampseros subnuda",28.125,-26.125,"ZAF","NA","453145387","Anacampserotaceae","Anacampseros","SPECIES","Anacampseros subnuda Poelln.","NULL",1962,NA,"SANBI","PRECIS","NA","Anacampserotaceae",159.966461,126,501,4222.866211,263.216217,11.716782,252,205.216217,89.216225,205.716782,89.216225,683.179199,115.552467,3.267012,75.966537,344.39032,13.300476,286.622772,13.300476,15.9966461,"PRESERVED_SPECIMEN"
"Anacampseros subnuda",27.625,-26.125,"ZAF","NA","453145386","Anacampserotaceae","Anacampseros","SPECIES","Anacampseros subnuda Poelln.","NULL",2001,NA,"SANBI","PRECIS","NA","Anacampserotaceae",156.033401,127,500,4330.21582,260.033386,6.033395,254,202.766388,84.033394,202.766388,84.033394,782.067627,141.966812,4,76,411.90036,16,396.669556,16,15.6033401,"PRESERVED_SPECIMEN"
"Avonia rhodesica",32.62,-19.17,"ZWE","NA","912115609","Anacampserotaceae","Avonia","SPECIES","Anacampseros rhodesica N.E.Brown","NULL",1957,NA,"K","Herbarium","NA","Anacampserotaceae",190.166458,100,524.106995,2865.675537,273.166473,82.166466,191,217.166458,153.166458,219.166458,141.273453,994.037964,209.177734,9.916769,92,622.796936,31.536331,594.300659,32.750305,19.0166458,"PRESERVED_SPECIMEN"
"Avonia rhodesica",32.63,-19.13,"ZWE","NA","912115590","Anacampserotaceae","Avonia","SPECIES","Anacampseros rhodesica N.E.Brown","NULL",1955,NA,"K","Herbarium","NA","Anacampserotaceae",186.93306,100,526.107056,2846.692139,269.933075,79.0401,190.073578,213.93306,150.849762,215.859482,138.859482,953.130554,201.293381,10.116769,92.116768,602.90387,30.350306,577.694092,32.457348,18.693306,"PRESERVED_SPECIMEN"
